beta,time_exponent_p,time_step,dimensionless_gap,physical_gap_in_chosen_units,large_beta_asymptote
630957.3444801943,1.0,1.584893192461111e-06,2.377341672656293e-06,1.500001188701318,1.5
630957.3444801943,1.5,1.995262314968875e-09,2.377341672656293e-06,1191.4932963054425,1191.4923520864234
707945.7843841388,0.5,0.0011885022274370177,2.1188078134454417e-06,0.0017827546003128746,0.0017827533411555266
707945.7843841388,1.0,1.4125375446227527e-06,2.1188078134454417e-06,1.500001059448875,1.5
707945.7843841388,1.5,1.6788040181225572e-09,2.1188078134454417e-06,1262.0936038829298,1262.0927124677935
794328.2347242822,0.5,0.001122018454301963,1.88838930635815e-06,0.0016830287408534348,0.0016830276814529446
794328.2347242822,1.0,1.2589254117941661e-06,1.88838930635815e-06,1.500000944191681,1.5
794328.2347242822,1.5,1.4125375446227526e-09,1.88838930635815e-06,1336.8772487123404,1336.8764072006188
891250.9381337459,0.5,0.0010592537251772887,1.6830286256678476e-06,0.0015888814791622818,0.0015888805877659331
891250.9381337459,1.0,1.1220184543019628e-06,1.6830286256678476e-06,1.5000008415324184,1.5
891250.9381337459,1.5,1.1885022274370177e-09,1.6830286256678476e-06,1416.0921088867176,1416.0913144288852
1000000.0,0.5,0.001,1.5000007498438245e-06,0.0015000007498438244,0.0015
1000000.0,1.0,1e-06,1.5000007498438245e-06,1.5000007498438246,1.5
1000000.0,1.5,1e-09,1.5000007498438245e-06,1500.0007498438245,1500.0
